host_id,host_name,host_response_time,host_listings_count,neighbourhood,city,zipcode,market,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy
724729,Tania,within a few hours,4,Ravenna,Seattle,98105,Seattle,United States,House,Private room,2,2,1,2,$50.00,$250.00,$950.00,5,1125,0,,flexible
10338296,Jiji,within a few hours,1,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,2,1,1,1,$125.00,,,1,1125,0,,flexible
1938802,Jason And Susy,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,2,1,1,1,$93.00,$630.00,,2,7,147,99,flexible
187753,Kevin & Jennifer,within a few hours,1,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,3,1,1,1,$86.00,,,2,14,287,96,moderate
15537536,Richard  & Jeri,within a few hours,1,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,4,1,1,2,$80.00,$450.00,"$1,400.00",3,60,52,98,flexible
554458,Sarah And Andrew,within an hour,1,Ravenna,Seattle,98105,Seattle,United States,House,Entire home/apt,8,2,4,6,$280.00,"$1,750.00","$4,200.00",3,365,22,98,strict
23972943,Joy,within an hour,4,Ravenna,Seattle,98115,Seattle,United States,Apartment,Entire home/apt,6,1,2,4,$138.00,$825.00,"$2,200.00",5,1125,2,100,strict
10556219,Danielle,within a day,1,Ravenna,Seattle,98115,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$100.00,,"$2,500.00",1,1125,17,87,moderate
29230696,Kathleen,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,Apartment,Private room,2,1,1,1,$45.00,,,3,28,8,95,strict
2152222,Sehar,within a day,1,Ravenna,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$39.00,$350.00,"$1,092.00",2,1125,2,100,strict
1691632,Lacy And Kyle,within a few hours,1,Ravenna,Seattle,98115,Seattle,United States,Apartment,Entire home/apt,6,1,2,3,$127.00,$750.00,"$2,625.00",2,1125,35,99,strict
37062229,Jenny,N/A,1,Ravenna,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,3,1,2,3,$110.00,$700.00,,1,1125,3,67,flexible
1092756,Miesha,within an hour,3,Ravenna,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$40.00,$250.00,$850.00,3,1125,2,100,strict
17309989,Ourania,within an hour,2,Ravenna,Seattle,98105,Seattle,United States,House,Private room,1,1.5,1,1,$40.00,,,2,1125,12,98,moderate
47795073,Brotherton,N/A,1,Ravenna,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$90.00,,,5,1125,0,,flexible
33899676,Kristina,within a few hours,1,Ravenna,Seattle,98105,Seattle,United States,House,Entire home/apt,4,1,1,2,$125.00,,,2,7,6,77,moderate
3074414,Melissa,within a few hours,34,Ravenna,Seattle,98105,Seattle,United States,House,Private room,1,1,1,1,$39.00,$300.00,"$1,020.00",3,1125,16,83,moderate
34409892,Tianliang,N/A,1,Ravenna,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$80.00,,,8,1125,0,,flexible
9207095,Grace,within an hour,8,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,8,2.5,3,3,$325.00,"$1,700.00","$5,950.00",1,1125,12,76,moderate
673805,Amy,within a day,1,Ravenna,Seattle,98105,Seattle,United States,House,Entire home/apt,4,1,2,1,$95.00,$650.00,"$2,100.00",2,1125,29,99,moderate
3074414,Melissa,within a few hours,34,Ravenna,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,6,1,1,2,$115.00,$680.00,"$1,895.00",2,60,15,87,strict
9207095,Grace,within an hour,8,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,8,1,3,4,$245.00,"$1,600.00","$5,990.00",1,1125,3,53,moderate
12367587,Tom,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,House,Private room,4,1,1,2,$69.00,,"$2,500.00",1,5,76,95,strict
34605512,Linda,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,3,1,1,1,$129.00,$799.00,"$1,499.00",2,1125,3,100,moderate
28379912,Daniel James,within a few hours,4,Ravenna,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$28.00,$173.00,$609.00,6,31,8,90,strict
1131945,Sophia,within a day,2,Ravenna,Seattle,98115,Seattle,United States,House,Private room,1,1,1,1,$49.00,,,2,21,0,,strict
23972943,Joy,within an hour,4,Ravenna,Seattle,98115,Seattle,United States,Apartment,Entire home/apt,2,1,1,2,$110.00,$600.00,"$1,500.00",3,1125,0,,strict
33676845,Jesse,within a day,1,Ravenna,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$105.00,,,2,14,13,91,moderate
25330374,Orla,within a few hours,1,Ravenna,Seattle,98115,Seattle,United States,House,Private room,1,1,1,1,$38.00,$244.00,$985.00,2,1125,10,96,moderate
1131945,Sophia,within a day,2,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,4,1,2,2,$130.00,,,5,29,0,,strict
2911360,Ren,within a few hours,11,Ravenna,Seattle,98105,Seattle,United States,House,Private room,1,1,1,1,$39.00,$250.00,$900.00,1,1125,1,80,moderate
28062101,John,within a day,1,Ravenna,Seattle,98105,Seattle,United States,House,Entire home/apt,4,2,2,2,$80.00,,,5,12,2,80,strict
3074414,Melissa,within a few hours,34,Ravenna,Seattle,98115,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$110.00,$695.00,"$1,895.00",3,1125,1,80,moderate
12342766,Mardi,within a few hours,2,Ravenna,Seattle,98105,Seattle,United States,House,Entire home/apt,4,1,1,4,$100.00,,,3,365,50,94,flexible
724729,Tania,within a few hours,4,Ravenna,Seattle,98105,Seattle,United States,House,Private room,1,2,1,1,$50.00,$250.00,$950.00,5,1125,1,80,flexible
20442522,Allison And John,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,4,1,1,2,$75.00,,,2,6,54,98,flexible
36474358,Robin,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,House,Private room,3,1,1,2,$85.00,,,2,14,16,98,flexible
19292422,Claire,within an hour,2,Ravenna,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$70.00,$375.00,"$1,200.00",1,1125,27,96,moderate
5791843,Ashley,within a few hours,1,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,4,1,2,1,$95.00,,,3,1125,0,,moderate
43526078,Jeremy,N/A,1,Ravenna,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$50.00,,,1,1125,0,,flexible
9207095,Grace,within an hour,8,Ravenna,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$115.00,$700.00,"$2,400.00",1,1125,1,,strict
17309989,Ourania,within an hour,2,Ravenna,Seattle,98105,Seattle,United States,House,Private room,1,1.5,1,1,$45.00,,,2,1125,5,96,moderate
724729,Tania,within a few hours,4,Ravenna,Seattle,98105,Seattle,United States,House,Private room,2,2,1,1,$60.00,$300.00,"$1,150.00",5,1125,2,60,moderate
28772841,Linda,within an hour,1,Ravenna,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$95.00,$550.00,"$1,875.00",2,1125,29,98,moderate
9453180,Lara,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,Other,Entire home/apt,3,0.5,0,2,$39.00,,,1,1125,101,94,strict
17179567,Erin,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,Other,Entire home/apt,2,1,0,2,$88.00,$525.00,"$1,848.00",1,14,18,98,flexible
1092756,Miesha,within an hour,3,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,8,3,3,3,$175.00,$900.00,"$5,300.00",4,28,3,93,strict
19292422,Claire,within an hour,2,Ravenna,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$80.00,$400.00,"$1,400.00",1,1125,6,90,moderate
28379912,Daniel James,within a few hours,4,Ravenna,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$35.00,$208.00,$735.00,6,31,9,93,strict
25041496,Eli,within an hour,1,Ravenna,Seattle,98115,Seattle,United States,House,Private room,4,1,1,1,$84.00,$539.00,"$1,996.00",1,1125,31,98,flexible
3074414,Melissa,within a few hours,34,Ravenna,Seattle,98105,Seattle,United States,House,Private room,1,1,1,1,$49.00,$330.00,"$1,075.00",2,1125,14,80,moderate
3787979,Cathy,within an hour,2,Ravenna,Seattle,98115,Seattle,United States,House,Entire home/apt,6,2,3,3,$196.00,"$1,100.00","$3,800.00",2,1125,10,98,strict
724729,Tania,within a few hours,4,Ravenna,Seattle,98105,Seattle,United States,House,Private room,2,2,1,2,$55.00,$250.00,"$1,000.00",5,1125,0,,flexible
39284820,Mandy,within an hour,1,Riverview,Seattle,98106,Seattle,United States,House,Entire home/apt,4,1.5,2,2,$120.00,,,2,1125,5,100,strict
8266794,Mike,within a few hours,1,Riverview,Seattle,98106,Seattle,United States,House,Entire home/apt,2,1,0,1,$55.00,$400.00,"$1,250.00",2,60,4,100,moderate
429330,Trudi,N/A,1,Riverview,Seattle,98106,Seattle,United States,House,Private room,2,1,1,1,$60.00,,,2,5,4,100,moderate
30845951,Lisa,N/A,1,Riverview,Seattle,98106,Seattle,United States,House,Entire home/apt,5,1,2,3,$129.00,,,2,1125,22,90,flexible
6549712,"Dana, Jack And Nolan",within a few hours,1,Riverview,Seattle,98106,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$90.00,$600.00,"$2,500.00",1,1125,58,97,moderate
16835162,Esperanza & Leo,within a few hours,1,Riverview,Seattle,98106,Seattle,United States,House,Private room,2,1,1,1,$70.00,,,2,1125,37,98,strict
17170773,Adin & Lynda,within an hour,1,Riverview,Seattle,98106,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$65.00,$400.00,,2,1125,55,96,moderate
2370749,Tom,within a few hours,1,Riverview,Seattle,98106,Seattle,United States,House,Private room,2,1,1,1,$55.00,,,1,90,204,97,moderate
9555983,Dennis,within an hour,2,Portage Bay,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$120.00,$900.00,"$3,000.00",2,1125,22,95,moderate
42436525,William,within a few hours,1,Portage Bay,Seattle,98102,Seattle,United States,House,Entire home/apt,8,3.5,4,5,$525.00,,,2,1125,4,85,strict
9951683,Kelsey & Wes,within an hour,2,Portage Bay,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$99.00,$525.00,,1,1125,1,100,flexible
34219060,Cody,within an hour,2,Portage Bay,Seattle,98102,Seattle,United States,House,Private room,1,1.5,1,1,$90.00,,,2,1125,25,99,moderate
12575330,Megan,within a few hours,1,Portage Bay,Seattle,98102,Seattle,United States,House,Entire home/apt,10,4,6,7,$750.00,"$4,800.00","$19,000.00",3,1125,13,94,strict
25460065,Mimmi,within a few hours,1,Portage Bay,Seattle,98102,Seattle,United States,House,Entire home/apt,6,2,3,3,$250.00,"$1,575.00","$5,600.00",2,1125,9,93,flexible
12334975,Margaret,N/A,1,Portage Bay,Seattle,98102,Seattle,United States,Other,Private room,2,1,1,1,$125.00,$650.00,"$1,800.00",2,1125,18,99,moderate
640731,Dan And Natalia,within an hour,1,Portage Bay,Seattle,,Seattle,United States,House,Entire home/apt,10,3,4,4,$380.00,,,1,1125,38,95,strict
34219060,Cody,within an hour,2,Portage Bay,Seattle,98102,Seattle,United States,House,Private room,2,1.5,1,1,$130.00,,,2,1125,15,100,moderate
5275075,Andrew,within a day,1,Portage Bay,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$135.00,$950.00,"$3,500.00",2,1125,5,76,moderate
7637853,Gabe,within an hour,1,Portage Bay,Seattle,98102,Seattle,United States,House,Entire home/apt,4,2,2,2,$257.00,"$1,650.00","$7,200.00",1,27,10,100,strict
17482326,Morgan,within a day,1,Portage Bay,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$90.00,,,1,1125,14,100,flexible
9555983,Dennis,within an hour,2,Portage Bay,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,5,1,2,3,$160.00,"$1,600.00",,2,1125,25,92,moderate
2409388,Lisa,within an hour,5,Bryant,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$66.00,$415.00,"$1,495.00",1,90,63,96,strict
2409388,Lisa,within an hour,5,Bryant,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$65.00,$430.00,"$1,675.00",3,365,53,92,strict
6432638,Ari,within a day,1,Bryant,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$60.00,,,2,7,45,87,flexible
7782878,Sarah,within a few hours,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,4,3,2,2,$295.00,"$1,950.00","$7,434.00",3,30,25,99,flexible
38387186,Jennifer,within an hour,2,Bryant,Seattle,98105,Seattle,United States,Bungalow,Entire home/apt,2,1,0,2,$79.00,,,1,29,1,100,strict
46337971,Sarah,within an hour,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,8,2,4,4,$250.00,,,1,1125,0,,moderate
2409388,Lisa,within an hour,5,Bryant,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$58.00,$350.00,"$1,200.00",1,1125,2,100,moderate
23591558,Jason,within a day,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,6,2,3,2,$250.00,,,2,1125,7,100,flexible
14441471,Lizbeth,within a day,1,Bryant,Seattle,98115,Seattle,United States,House,Private room,3,1,1,3,$50.00,,,1,4,20,97,flexible
990195,Kerry,within a few hours,1,Bryant,Seattle,98115,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$89.00,$525.00,"$1,960.00",1,1125,134,98,moderate
26225330,William,within a day,1,Bryant,Seattle,98115,Seattle,United States,House,Private room,2,1,1,1,$47.00,$320.00,"$1,000.00",1,1125,1,100,flexible
11792289,Michelle & Mark,within an hour,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,5,1,3,3,$189.00,"$1,350.00",,2,1125,23,100,moderate
38870313,Miles,N/A,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,4,1,2,2,$175.00,"$1,500.00","$3,600.00",2,1125,2,90,strict
3948039,Christine,within a few hours,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,3,1,1,1,$95.00,$700.00,,2,10,48,93,strict
18988566,Lisa,within a day,2,Bryant,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,4,1,2,2,$80.00,,,1,1125,4,80,strict
32552913,P.H.,within a day,1,Bryant,Seattle,98115,Seattle,United States,House,Entire home/apt,4,1,1,2,$95.00,$650.00,"$1,895.00",3,1125,8,100,moderate
3074414,Melissa,within a few hours,34,Bryant,Seattle,98115,Seattle,United States,Apartment,Entire home/apt,3,1,0,2,$65.00,$430.00,"$1,495.00",3,1125,4,85,moderate
18988566,Lisa,within a day,2,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,6,2,2,2,$150.00,,,1,1125,1,80,strict
38387186,Jennifer,within an hour,2,Bryant,Seattle,98105,Seattle,United States,Loft,Entire home/apt,2,1,1,1,$94.00,,,2,29,21,99,strict
11024255,Katherine,N/A,1,Bryant,Seattle,98105,Seattle,United States,Townhouse,Entire home/apt,2,1,1,2,$109.00,$699.00,"$2,400.00",1,31,12,96,strict
2409388,Lisa,within an hour,5,Bryant,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$62.00,,,1,1125,20,94,strict
24843788,Kelly,within an hour,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,3,2,2,2,$150.00,"$1,000.00","$3,000.00",2,1125,3,100,moderate
31148752,Bo,within a few hours,354,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,6,1,3,3,$185.00,,,2,1125,0,,strict
2409388,Lisa,within an hour,5,Bryant,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$64.00,$350.00,"$1,400.00",1,90,22,96,strict
17034883,Theresa,within a day,1,Bryant,Seattle,98115,Seattle,United States,House,Entire home/apt,2,1,1,1,$100.00,$600.00,"$2,300.00",1,1125,45,99,flexible
2766687,Karen,within a few hours,1,Bryant,Seattle,98105,Seattle,United States,House,Entire home/apt,6,2,3,4,$125.00,,,7,1125,0,,flexible
26475960,David,within an hour,3,Bryant,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$45.00,$285.00,"$1,150.00",2,1125,1,100,flexible
2095307,Paige,N/A,1,Bryant,Seattle,98115,Seattle,United States,House,Entire home/apt,3,1.5,2,2,$180.00,"$1,300.00","$3,200.00",1,1125,4,100,strict
51554113,Sima,within an hour,1,Bryant,Seattle,98105,Seattle,United States,Townhouse,Private room,1,1,1,1,$60.00,,,1,1125,0,,flexible
579854,Sharon,within an hour,1,Montlake,Seattle,98112,Seattle,United States,House,Entire home/apt,4,1,1,2,$125.00,$725.00,,2,1125,30,98,moderate
34189648,Tara,within a day,1,Montlake,Seattle,98102,Seattle,United States,House,Entire home/apt,8,3.5,5,4,$415.00,"$2,200.00","$7,750.00",2,1125,0,,strict
225845,Gavin,within an hour,2,Montlake,Seattle,98102,Seattle,United States,House,Entire home/apt,7,1,2,3,$129.00,,,1,1125,136,84,moderate
2458745,Paul,within an hour,2,Montlake,Seattle,98112,Seattle,United States,House,Entire home/apt,5,1,2,3,$130.00,,,2,1125,4,80,moderate
30804330,David,within an hour,2,Montlake,Seattle,98112,Seattle,United States,House,Private room,2,0,1,1,$55.00,,,2,1125,6,97,moderate
504978,Sven,within an hour,2,Montlake,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,6,1,2,4,$160.00,$985.00,"$4,000.00",2,1125,5,88,strict
30804330,David,within an hour,2,Montlake,Seattle,98112,Seattle,United States,House,Private room,2,0,1,1,$55.00,,,2,1125,14,97,moderate
5567436,Larry & Suzi,N/A,1,Montlake,Seattle,98102,Seattle,United States,Apartment,Private room,4,1,1,2,$115.00,,,2,360,12,98,flexible
5787050,Jonathan & Tamara,within a few hours,3,Montlake,Seattle,98102,Seattle,United States,House,Entire home/apt,7,3.5,4,4,$260.00,"$1,590.00","$4,500.00",2,1125,6,100,strict
5787050,Jonathan & Tamara,within a few hours,3,Montlake,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$110.00,$690.00,"$2,595.00",3,1125,19,95,moderate
12002224,Bojana,within a few hours,2,Montlake,Seattle,98112,Seattle,United States,House,Entire home/apt,9,2.5,4,5,$750.00,,,2,1125,17,99,strict
2458745,Paul,within an hour,2,Montlake,Seattle,98112,Seattle,United States,House,Private room,2,1,1,1,$55.00,,,2,1125,0,,flexible
308927,John,within a few hours,2,Montlake,Seattle,98102,Seattle,United States,House,Entire home/apt,2,1,1,1,$89.00,$548.00,"$2,194.00",2,30,320,98,moderate
4184301,Allison,N/A,1,Montlake,Seattle,98102,Seattle,United States,Treehouse,Entire home/apt,2,1,0,1,$200.00,"$1,000.00",,2,30,10,100,strict
48610456,Jane,within a day,1,Montlake,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$85.00,,,1,1125,0,,flexible
7118717,Karen,N/A,1,Montlake,Seattle,98112,Seattle,United States,House,Entire home/apt,9,3.5,4,5,$400.00,,,2,1125,5,100,strict
12002224,Bojana,within a few hours,2,Montlake,Seattle,98112,Seattle,United States,House,Private room,2,1.5,1,1,$100.00,,,2,10,23,98,moderate
25816390,Susannah,within a few hours,1,Montlake,Seattle,98112,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$125.00,$775.00,,2,14,29,96,moderate
22449579,Ann,within an hour,1,Montlake,Seattle,98112,Seattle,United States,House,Entire home/apt,2,1,1,1,$115.00,$690.00,,2,1125,24,99,moderate
42050147,Alex,N/A,1,Broadway,Seattle,98122,Seattle,United States,House,Private room,1,1,1,1,$50.00,,,1,1125,0,,flexible
21404681,Lc,within a few hours,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,1,1,1,1,$59.00,,,1,1125,4,95,strict
19903240,Sara,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$122.00,,,1,1125,12,94,moderate
1929300,Arvind,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,6,2,2,2,$175.00,"$1,050.00","$3,000.00",4,7,4,90,moderate
18218129,T.J.,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$69.00,,,1,1125,124,97,strict
43958809,Brett,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,5,1,2,2,$150.00,$700.00,,1,1125,3,100,flexible
40032160,Irina,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$80.00,,,1,1125,0,,flexible
680066,Julie,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$95.00,,,2,365,91,95,strict
40433574,Sarah,within a day,1,Broadway,Seattle,98122,Seattle,United States,Condominium,Entire home/apt,2,1,0,1,$100.00,$650.00,"$2,300.00",2,1125,3,93,moderate
